meanfreq,sd,median,Q25,Q75,skew,sp.ent,sfm,mode,meanfun,minfun,maxfun,meandom,mindom,dfrange,modindx,label
0.159546822,0.06039511,0.132408575,0.112282472,0.221740227,2.634250575,0.916161852,0.439330412,0.11334174,0.109133647,0.041666667,0.277777778,0.932241587,0.004882813,3.9453125,0.298989274,0
0.157763356,0.060960037,0.133325387,0.1111323,0.220429082,3.410285061,0.911712067,0.463350992,0.110131108,0.114818708,0.052083333,0.263157895,0.575420673,0.004882813,3.950195313,0.195021913,0
0.160545302,0.060025269,0.139072848,0.114629741,0.217796508,1.99549434,0.934900334,0.491228148,0.113618302,0.115567476,0.034246575,0.27027027,0.574261209,0.083007813,2.744140625,0.212162445,0
0.158107989,0.082781592,0.191191454,0.062350041,0.224552177,2.801343963,0.952160965,0.679223313,0.049926048,0.185041735,0.023021583,0.275862069,0.272964015,0.046875,0.6953125,0.33988764,1
0.182855441,0.067788884,0.200638723,0.175489022,0.226067864,3.001889979,0.91045813,0.506098877,0.05001996,0.159590352,0.01871345,0.266666667,0.258969907,0.0546875,0.75,0.269230769,1
0.199806519,0.061973777,0.211357642,0.184422033,0.235686579,2.543841184,0.904432362,0.425289172,0.04996121,0.156465082,0.016194332,0.266666667,0.250446429,0.0546875,0.84375,0.329520697,1
0.195280367,0.072086928,0.204656489,0.180610687,0.255954198,2.392325675,0.907115299,0.524208791,0.193435115,0.182629417,0.024922118,0.275862069,0.26953125,0.0546875,0.6484375,0.294717331,1
0.208504367,0.057550187,0.220228717,0.190343075,0.249758577,1.707786442,0.87967352,0.343548324,0.050165184,0.162043128,0.016806723,0.262295082,0.26078869,0.0546875,0.7578125,0.251546392,1
0.179981858,0.077964194,0.20427673,0.127085954,0.240377358,2.764670125,0.92742357,0.580274353,0.241551363,0.162258973,0.016842105,0.275862069,0.207331731,0.0546875,0.4921875,0.30984127,1
0.204517972,0.06856914,0.21602649,0.192229581,0.255275938,1.918542624,0.896918799,0.409583428,0.050066225,0.163077189,0.016753927,0.275862069,0.205,0.046875,0.7109375,0.235347985,1
0.198292199,0.062668221,0.211639951,0.183674476,0.23649815,2.17624527,0.902082516,0.449973076,0.050061652,0.16289683,0.016684046,0.271186441,0.357244318,0.0546875,0.875,0.265306122,1
0.184249822,0.069538347,0.204847112,0.18011325,0.227361268,2.780534606,0.909607136,0.526946079,0.050101925,0.143819265,0.015763547,0.271186441,0.222981771,0.0546875,0.9609375,0.206433369,1
0.191794364,0.038088599,0.198856689,0.169845177,0.213973799,2.475110501,0.8896825,0.260589971,0.208638349,0.170612505,0.032854209,0.275862069,0.839015152,0.0078125,6.984375,0.192856592,1
0.193004112,0.03843105,0.204636761,0.170734418,0.213306868,3.649283446,0.873563775,0.277529701,0.210639143,0.157393251,0.015825915,0.246153846,0.64762931,0.0078125,5.9453125,0.10260622,1
0.190890095,0.043268099,0.192976407,0.158166969,0.217749546,1.60813755,0.911405467,0.309483816,0.193103448,0.162553058,0.059259259,0.271186441,0.65625,0.1484375,6.671875,0.088886523,1
0.184484372,0.045272463,0.17862069,0.155499093,0.211270417,1.698171321,0.912666454,0.33772236,0.15676951,0.156677726,0.01891253,0.258064516,0.797916667,0.0078125,5.9453125,0.210144547,1
0.188505133,0.045253586,0.181654396,0.156795149,0.220095279,1.667356603,0.916303263,0.321682797,0.162979645,0.154579729,0.015841584,0.253968254,0.451864919,0.140625,2.46875,0.101152803,1
0.197476196,0.041713166,0.193700624,0.174199584,0.223825364,2.033950025,0.898585151,0.269968224,0.177692308,0.186609647,0.016494845,0.275862069,0.336647727,0.0078125,0.65625,0.279448622,1
0.16088384,0.088124139,0.205148515,0.060682068,0.230407041,1.633376713,0.93565319,0.569032523,0.232255226,0.198198993,0.061776062,0.275862069,0.741145833,0.0078125,3.9609375,0.293181178,1
0.148414402,0.07982013,0.172031558,0.078422091,0.201025641,1.717548411,0.956338048,0.723630451,0,0.160708291,0.015857284,0.258064516,1.032552083,0.0078125,5.125,0.253228121,1
0.146511403,0.088300361,0.169704797,0.05295203,0.222656827,1.114939498,0.964291721,0.747200581,0.167380074,0.19587158,0.055555556,0.275862069,0.411931818,0.0078125,2.96875,0.109273183,1
0.156553724,0.086975215,0.17470339,0.067330508,0.230466102,1.309302317,0.956733586,0.696906805,0.169364407,0.178265441,0.041666667,0.275862069,0.367647059,0.0078125,0.90625,0.314655172,1
0.160744866,0.090560891,0.189494949,0.061750842,0.243232323,1.181423915,0.958112639,0.724561487,0.26020202,0.193687424,0.05734767,0.258064516,0.462357955,0.0234375,0.71875,0.24673913,1
0.122706013,0.085215856,0.145738799,0.032030505,0.199122974,1.483381558,0.941022196,0.620470851,0.193517636,0.187219205,0.032786885,0.23880597,0.610608553,0.015625,3.7578125,0.19045969,1
0.163702,0.08575204,0.184577114,0.084975124,0.234378109,1.600397722,0.965696334,0.768796467,0.220447761,0.190428738,0.068965517,0.271186441,0.7265625,0.0390625,3.484375,0.332772795,1
0.149002415,0.083573696,0.185332212,0.064760303,0.215239697,2.436047058,0.956486559,0.718422051,0.213591253,0.187319452,0.050793651,0.275862069,0.608695652,0.0078125,3.3984375,0.204806688,1
0.164125457,0.080537655,0.199427663,0.095707472,0.225691574,1.821761542,0.930715725,0.60128574,0.203879173,0.189001634,0.040920716,0.253968254,0.172585227,0.015625,0.546875,0.345714286,1
0.196845425,0.064699958,0.212,0.184533333,0.238133333,4.384679099,0.897404076,0.393757239,0.050133333,0.160404944,0.016842105,0.266666667,0.224137931,0.0546875,0.5,0.3671875,1
0.190288245,0.069486372,0.209266589,0.182863795,0.237299185,4.735224081,0.88519112,0.384833452,0.050197905,0.184561015,0.017353579,0.258064516,0.222146739,0.0546875,0.8046875,0.237422771,1
0.193005145,0.061767942,0.208139059,0.183803681,0.226462168,4.35220265,0.883909176,0.369092365,0.050102249,0.178160134,0.025518341,0.266666667,0.188368056,0.0546875,0.6796875,0.277630416,1
0.192572599,0.036543124,0.190790021,0.174054054,0.210873181,3.030983794,0.883949934,0.169241733,0.191226611,0.174259494,0.022630835,0.275862069,0.719172297,0.1484375,6.8359375,0.086693878,1
0.195583432,0.05780486,0.202357019,0.190710572,0.231473137,3.922638121,0.892376119,0.432588224,0.20017331,0.150179826,0.017185822,0.25,0.4628125,0.0078125,1.8984375,0.195741635,1
0.182440869,0.082690531,0.215940959,0.144132841,0.236863469,2.506121896,0.921195487,0.531715005,0.228597786,0.156697352,0.015888779,0.271186441,0.44875,0.0078125,4.09375,0.147206801,1
0.199742564,0.066577404,0.214002789,0.181785216,0.249149233,1.68468842,0.922558717,0.506236368,0.261059972,0.148170411,0.015732547,0.275862069,0.885850694,0.0078125,6.734375,0.192140371,1
0.204621415,0.059611223,0.224466945,0.195783204,0.237641453,3.000446133,0.896610214,0.416067596,0.230970816,0.132917263,0.016129032,0.275862069,0.403993056,0.0078125,5.1328125,0.103288379,1
0.196856029,0.062990825,0.214237668,0.193520179,0.229304933,3.540719284,0.894762618,0.432146581,0.217690583,0.163253558,0.016326531,0.275862069,0.419397866,0.0078125,5.28125,0.087394893,1
0.193074104,0.067900377,0.213417015,0.187057183,0.233723849,2.159674714,0.914283173,0.499962494,0.207754533,0.147149321,0.015655577,0.275862069,0.42588141,0.0078125,6.5390625,0.078982208,1
0.209932902,0.065777094,0.232552301,0.197405858,0.248368201,2.293468804,0.90378902,0.442255778,0.242315202,0.196979069,0.036117381,0.275862069,1.33625,0.0234375,6.9765625,0.267345051,1
0.194557358,0.063390178,0.209799809,0.177235462,0.238360343,1.599590098,0.920988591,0.510916284,0.216472831,0.187841824,0.017621145,0.258064516,1.494270833,0.078125,6.890625,0.305250305,1
0.184438371,0.05714665,0.190087977,0.171407625,0.213284457,3.048677971,0.898207823,0.457623111,0.211231672,0.174591682,0.015763547,0.275862069,0.299862132,0.0078125,5.09375,0.073273303,1
0.201047995,0.069407732,0.217323601,0.185815085,0.250705596,1.45120179,0.921713014,0.489192772,0.227883212,0.131905259,0.015873016,0.275862069,0.83110119,0.0078125,6.53125,0.151567615,1
0.193981463,0.052240234,0.205424837,0.173169935,0.225326797,1.846473734,0.910067717,0.455040031,0.223267974,0.182574179,0.021024967,0.275862069,0.291666667,0.0078125,2.0625,0.116907713,1
0.163784611,0.067436724,0.163309499,0.141287028,0.211930541,2.984359725,0.949166814,0.698217532,0.15587334,0.140512254,0.016194332,0.235294118,0.1890625,0.0078125,0.359375,0.333850932,1
0.183205764,0.061148265,0.199939804,0.162648608,0.221218962,2.075979075,0.93092774,0.57244857,0.200571859,0.184876255,0.019975031,0.262295082,0.3215625,0.0078125,3.53125,0.095036553,1
0.196074295,0.058098373,0.205285896,0.181448539,0.23321474,2.182581589,0.91318772,0.474577156,0.201016518,0.188306983,0.069565217,0.262295082,0.206149194,0.0078125,0.375,0.161637931,1
0.176221992,0.059514524,0.18725973,0.155456712,0.214837172,1.426545791,0.943464343,0.625889236,0.210389198,0.174938271,0.021978022,0.242424242,0.390213816,0.015625,3.8984375,0.119015809,1
0.190768671,0.064056692,0.194051478,0.148141087,0.248503337,1.11993225,0.939459585,0.57968704,0.144671115,0.13808351,0.017278618,0.271186441,0.184151786,0.015625,0.2578125,0.319347319,1
0.197063508,0.053213261,0.212689902,0.183413762,0.227703307,2.339899095,0.8999112,0.442175434,0.212439678,0.181774594,0.018845701,0.275862069,0.234765625,0.1015625,0.359375,0.113272311,1
0.187836719,0.062373611,0.206361746,0.176673597,0.227318087,2.453492578,0.915607558,0.512877674,0.231101871,0.171339759,0.016145308,0.275862069,0.206620066,0.0078125,0.4609375,0.121549637,1
0.187574408,0.070237334,0.207055016,0.16763754,0.233333333,1.802315483,0.942976631,0.611412758,0.231218986,0.157451814,0.016227181,0.258064516,0.491159539,0.0078125,3.671875,0.13993921,1
0.190975193,0.060531255,0.206912992,0.163194279,0.236281287,1.311470878,0.933076426,0.580608898,0.243957092,0.176213672,0.01826484,0.25,0.2078125,0.1640625,0.09375,0.324074074,1
0.151096729,0.086332357,0.183914209,0.061054513,0.221197498,1.659774515,0.958603681,0.710823643,0.207184987,0.187886795,0.041994751,0.242424242,0.298233696,0.015625,0.8359375,0.244325768,1
0.168122113,0.080610346,0.192519252,0.108118812,0.228866887,2.043426501,0.95295268,0.695663899,0.19559956,0.194808196,0.053511706,0.275862069,0.6875,0.015625,3.6328125,0.247634409,1
0.134785266,0.082020212,0.142052786,0.057067449,0.202404692,1.341973191,0.973843435,0.801312698,0.200351906,0.17986718,0.028520499,0.275862069,0.52173913,0.0234375,3.8515625,0.153771854,1
0.144418544,0.086971149,0.156015779,0.061025641,0.222840237,0.608371044,0.976355461,0.818056299,0.195502959,0.178420362,0.016666667,0.275862069,0.509300595,0.0078125,3.890625,0.151764955,1
0.137426088,0.083223905,0.174516765,0.048047337,0.200749507,2.080062098,0.936158039,0.614807526,0.19357002,0.163839647,0.066666667,0.23880597,0.716517857,0.0078125,2.9921875,0.231070496,1
0.135907894,0.086811753,0.159215686,0.046437908,0.213660131,1.53765156,0.967103334,0.772644211,0.007320261,0.185547667,0.032520325,0.271186441,0.305588942,0.0078125,0.8984375,0.269913043,1
0.150480818,0.090633925,0.191262907,0.053598094,0.2275139,1.393871537,0.958435223,0.699034153,0.219285147,0.182710269,0.042895442,0.275862069,0.75625,0.0078125,4.9296875,0.195853143,1
0.158417241,0.081199766,0.187642957,0.085523013,0.219079498,1.817030419,0.955926841,0.698466,0.198382148,0.192754157,0.0625,0.262295082,0.3590625,0.03125,0.890625,0.315026697,1
0.134044916,0.091722856,0.130709382,0.041967963,0.215606407,1.402165569,0.959688755,0.725847582,0.185812357,0.19458571,0.02739726,0.275862069,0.396634615,0.0234375,1.046875,0.302860697,1
0.125000139,0.088642508,0.118059701,0.037960199,0.209303483,2.056050996,0.965134583,0.777006455,0.004875622,0.187464167,0.063492063,0.258064516,0.371582031,0.0078125,3.15625,0.182178218,1
0.134858715,0.078146149,0.1634714,0.053017751,0.197159763,1.966229862,0.952319024,0.701159199,0.197988166,0.182415461,0.033826638,0.258064516,0.477864583,0.0078125,3.171875,0.180382498,1
0.149453726,0.089150522,0.186358636,0.054829483,0.226710671,1.193055643,0.959855196,0.724072988,0.208844884,0.19173022,0.019277108,0.271186441,0.446875,0.0078125,2.65625,0.087782805,1
0.146231945,0.086853923,0.172031558,0.054674556,0.224773176,0.961379031,0.965711204,0.751655466,0.238303748,0.176033157,0.030188679,0.246153846,0.383333333,0.0078125,0.96875,0.338709677,1
0.164104281,0.089942128,0.187222884,0.070083433,0.23794994,1.351214316,0.951376988,0.667890259,0.23261025,0.192923655,0.038647343,0.266666667,0.479779412,0.0078125,3.015625,0.183937824,1
0.130742334,0.086538812,0.118831004,0.051944091,0.207064803,0.848883863,0.975040507,0.798289556,0.016899619,0.179920415,0.018823529,0.275862069,0.301663306,0.0078125,1.109375,0.266431925,1
0.137549749,0.084731224,0.15828408,0.053117255,0.215405148,1.369254558,0.963713763,0.743834279,0.218608198,0.201460313,0.069264069,0.275862069,0.534667969,0.0078125,3.15625,0.203630363,1
0.14656013,0.087700882,0.177712177,0.056826568,0.228081181,2.287123495,0.962786542,0.753092911,0.230922509,0.193782749,0.045845272,0.266666667,0.640299479,0.0078125,3.5546875,0.208217869,1
0.132145249,0.084810076,0.121841004,0.052329149,0.215564854,1.460663655,0.971068476,0.782441381,0.214198047,0.193368298,0.041450777,0.275862069,0.577059659,0.0234375,3.09375,0.243308081,1
0.157879727,0.095635173,0.191885566,0.051703511,0.247230169,1.349572281,0.952438563,0.685526131,0.273081925,0.194529415,0.020075282,0.275862069,0.5,0.0078125,3.1640625,0.236467236,1
0.146695447,0.083293936,0.186555423,0.058402861,0.213253874,1.703658182,0.941308929,0.62527269,0.195899881,0.178227722,0.041884817,0.23880597,0.664496528,0.0234375,3.5,0.209952731,1
0.135012753,0.077275379,0.130314465,0.069266247,0.207505241,4.096389161,0.974284557,0.822230178,0.050188679,0.137531375,0.017297297,0.275862069,0.130408654,0.046875,0.4609375,0.166779661,1
0.169935137,0.094920766,0.197081545,0.070500715,0.251959943,1.232447611,0.938146365,0.606233866,0.060085837,0.168460368,0.016016016,0.275862069,0.599826389,0.0078125,2.84375,0.297733516,1
0.164855128,0.087689728,0.20057211,0.073087008,0.235613826,1.178503741,0.951301123,0.668714942,0.199570918,0.203222504,0.0625,0.258064516,0.441964286,0.0234375,1.0546875,0.266096866,1
0.126920275,0.088102355,0.154547188,0.028026692,0.202326025,1.702340729,0.944845204,0.652498672,0.008007626,0.185729331,0.034632035,0.258064516,0.342391304,0.0078125,3.0390625,0.135078289,1
0.15531325,0.090998604,0.190047664,0.052049571,0.231687321,1.449626425,0.950459861,0.662099342,0.230352717,0.201392431,0.017316017,0.275862069,0.373798077,0.0078125,0.9765625,0.2528,1
0.202326264,0.055599496,0.2124057,0.197854149,0.235171836,3.520344993,0.862630227,0.309116121,0.049991618,0.178112035,0.016632017,0.253968254,0.178030303,0.0546875,0.59375,0.235197368,1
0.172249722,0.076856758,0.198505096,0.106228766,0.230215176,3.184978764,0.927605924,0.554812035,0.050101925,0.158125796,0.015841584,0.266666667,0.1953125,0.0546875,0.6328125,0.293075684,1
0.186009021,0.074830966,0.201868263,0.166994012,0.244790419,4.124850091,0.925341874,0.553533186,0.049964072,0.16200927,0.019093079,0.275862069,0.157608696,0.0546875,0.6796875,0.146290491,1
0.189460151,0.065261036,0.206854532,0.182757045,0.232444783,3.016253869,0.892815467,0.406427388,0.050114242,0.160367635,0.016701461,0.242424242,0.218098958,0.0546875,0.6953125,0.264526485,1
0.149952702,0.087753302,0.167096774,0.060516129,0.228516129,2.007897095,0.965018756,0.783827037,0.050129032,0.135786869,0.016753927,0.275862069,0.1875,0.03125,0.625,0.26875,1
0.183064351,0.079104392,0.210642202,0.175779817,0.23266055,2.556096812,0.910705373,0.4779035,0.050275229,0.164945299,0.017621145,0.271186441,0.213541667,0.0546875,0.625,0.30375,1
0.184209025,0.063880414,0.199417122,0.170601093,0.228233151,3.046746636,0.914879522,0.526974318,0.049981785,0.15569339,0.016736402,0.235294118,0.195052083,0.0546875,0.6875,0.180250784,1
0.173658044,0.072571552,0.194491018,0.163353293,0.22011976,3.548554508,0.921349468,0.537099872,0.05005988,0.165601063,0.016443988,0.266666667,0.210205078,0.0546875,0.6875,0.306818182,1
0.192676718,0.070493791,0.215169661,0.176886228,0.241437126,2.16691714,0.917667141,0.493544829,0.05001996,0.158243134,0.017429194,0.266666667,0.188657407,0.0390625,0.4921875,0.252747253,1
0.141928228,0.079488941,0.170838207,0.06331384,0.210136452,2.040182165,0.939355742,0.587443475,0.050214425,0.142991074,0.016227181,0.271186441,0.30078125,0.0546875,0.734375,0.369188337,1
0.232672936,0.063233209,0.255139202,0.233438676,0.265041384,3.009344773,0.844158713,0.241622533,0.265252069,0.167970881,0.015984016,0.275862069,0.329282407,0.0078125,2.3671875,0.141226623,1
0.240457975,0.056240256,0.25741705,0.242123532,0.267993874,3.230610799,0.823124853,0.204483636,0.270566616,0.196346584,0.020050125,0.275862069,0.55703125,0.0078125,5.1875,0.078313253,1
0.238940486,0.057086687,0.254724173,0.240541625,0.266519559,2.82497953,0.831049777,0.207807374,0.258375125,0.216580658,0.064777328,0.275862069,0.594642857,0.015625,5.1953125,0.127819549,1
0.228816471,0.066109456,0.252447435,0.22960471,0.265634987,2.904765119,0.854413294,0.307971308,0.264457527,0.196494093,0.021136063,0.275862069,0.456845238,0.0078125,2.0546875,0.169835234,1
0.236606928,0.054268957,0.249894344,0.238582971,0.261205718,3.083583819,0.825632394,0.186665164,0.246935985,0.204660961,0.016931217,0.271186441,0.795496324,0.0078125,5.046875,0.202254257,1
0.240844029,0.053585216,0.25698356,0.236168692,0.268791994,3.203079159,0.824963241,0.201547994,0.268391708,0.225755471,0.062745098,0.275862069,0.638849432,0.0078125,4.0703125,0.156384243,1
0.235349031,0.061951374,0.255030633,0.240735194,0.266085773,2.815614093,0.832678173,0.247794352,0.260748809,0.209522984,0.017204301,0.275862069,0.580180921,0.015625,5.484375,0.133190883,1
0.147858443,0.078367923,0.142228374,0.122269896,0.195709343,2.450804801,0.922367099,0.545209237,0.139903114,0.134172686,0.019070322,0.262295082,0.161979167,0.0078125,0.6640625,0.175163399,1
0.14921754,0.079613256,0.13962766,0.121010638,0.214281915,2.967620511,0.921284337,0.556931823,0.13087766,0.135428604,0.015810277,0.262295082,0.374155405,0.0078125,6.96875,0.090345555,1
0.151477444,0.073446301,0.150139771,0.12523507,0.187496823,2.555883298,0.928629513,0.570918925,0.163303685,0.13867783,0.016161616,0.271186441,0.282589286,0.0078125,5.7265625,0.082278779,1
0.141404115,0.064816709,0.147186485,0.128265107,0.16574399,3.113014328,0.908986044,0.516985467,0.147368421,0.091911852,0.015640274,0.228571429,0.084821429,0.0078125,0.171875,0.198447894,1
0.142751589,0.075210936,0.14390516,0.121059972,0.169483961,2.602777037,0.915669119,0.523184537,0.144100418,0.092660443,0.015810277,0.266666667,0.15,0.0078125,3.2265625,0.059601416,1
0.139297397,0.068246479,0.148562351,0.125877681,0.168133439,3.160698654,0.912145868,0.538651695,0.153677522,0.142132489,0.016736402,0.266666667,0.549768519,0.0078125,6.9921875,0.066028199,1
0.140068381,0.05878271,0.154510365,0.132894925,0.163116512,4.154631288,0.878448054,0.4460444,0.160114367,0.097644913,0.015717092,0.228571429,0.078325321,0.0078125,0.1875,0.123903509,1
0.141179625,0.067688161,0.150005718,0.122950257,0.169376787,2.909628837,0.923194701,0.55966479,0.164093768,0.092690866,0.016,0.242424242,0.078613281,0.0078125,0.1875,0.241134752,1
0.152174047,0.072748699,0.150118662,0.12837109,0.197691478,2.352760351,0.934022538,0.580760933,0.149816613,0.125416149,0.016129032,0.262295082,0.502887228,0.0078125,6.9921875,0.071759777,1
0.131780894,0.08514393,0.157156863,0.042091503,0.195816993,1.855457794,0.962093048,0.738187336,0.174313725,0.171960584,0.026578073,0.262295082,1.044270833,0.0078125,4.9453125,0.190488069,1
0.147401473,0.087014332,0.179663093,0.052884125,0.218397141,1.339181281,0.960339431,0.705240939,0.060030628,0.181476841,0.022695035,0.258064516,0.53515625,0.0078125,3.6484375,0.113006838,1
0.127858166,0.073119834,0.124574616,0.06306834,0.190571827,0.75928901,0.976462619,0.807725913,0.203458856,0.163012185,0.020833333,0.242424242,0.777209052,0.0078125,4.578125,0.18180156,1
0.179917295,0.075109983,0.199409594,0.158081181,0.237380074,1.540607493,0.941750694,0.61858387,0.203542435,0.190071872,0.047477745,0.258064516,0.738581731,0.03125,2.9453125,0.360742706,1
0.16725161,0.079082821,0.200874685,0.115391085,0.224423886,2.056068215,0.917465233,0.511027543,0.201345669,0.193539343,0.019900498,0.242424242,0.443181818,0.0078125,3.1484375,0.147110954,1
0.195885106,0.034688348,0.197418301,0.176830065,0.216862745,2.396113819,0.871154376,0.172296242,0.178660131,0.135319716,0.016427105,0.246153846,0.71875,0.109375,3.6953125,0.112242937,1
0.190251435,0.032307872,0.184379786,0.169229199,0.205247575,2.296941486,0.864841665,0.125105142,0.17337417,0.141820397,0.017316017,0.275862069,0.653320313,0.0078125,5.5625,0.164981273,1
0.143916265,0.086152994,0.154148936,0.057340426,0.214468085,1.135275675,0.972160552,0.787589698,0.212420213,0.148853982,0.015888779,0.275862069,0.485085227,0.0078125,6.0234375,0.130179534,1
0.19479377,0.029255085,0.195301455,0.174054054,0.209417879,2.363810674,0.85191569,0.1192676,0.173326403,0.170847074,0.015701668,0.275862069,0.62890625,0.0078125,5.421875,0.144892731,1
0.183476759,0.049553286,0.19196856,0.170760986,0.210175063,2.562041047,0.904982402,0.35199607,0.189767774,0.169721537,0.016753927,0.275862069,0.583333333,0.0078125,4.7265625,0.111429147,1
0.187124579,0.031592876,0.185277402,0.170121786,0.199296346,2.221710839,0.840933149,0.212158448,0.170500677,0.178872492,0.081632653,0.231884058,0.191840278,0.1640625,0.0703125,0.104575163,1
0.179249623,0.032864402,0.177230769,0.164923077,0.187384615,4.230065282,0.80599198,0.212439805,0.163692308,0.169975104,0.019753086,0.258064516,0.690429688,0.1640625,6.1015625,0.130935813,1
0.174400819,0.031323419,0.172542038,0.162017804,0.183066271,2.900472503,0.816741493,0.202108535,0.162017804,0.159754766,0.016145308,0.219178082,0.969375,0.1640625,6.375,0.097612958,1
0.179355393,0.033727057,0.174444444,0.1625,0.196666667,2.649250908,0.843055776,0.235184542,0.162777778,0.159019546,0.01611279,0.271186441,0.767427885,0.15625,6.125,0.125612245,1
0.179977945,0.04061233,0.181552511,0.167232877,0.196894977,2.847010931,0.852755575,0.293614076,0.187178082,0.167402989,0.051612903,0.242424242,0.748604911,0.0234375,6.7734375,0.149515144,1
0.181511631,0.032578876,0.181154856,0.165721785,0.195853018,2.897036965,0.82602861,0.196993013,0.167926509,0.178054089,0.085561497,0.271186441,0.432154605,0.1640625,4.2421875,0.124104768,1
0.188897692,0.03853023,0.18584344,0.173803749,0.207453142,3.207139916,0.849834978,0.292049492,0.173495039,0.174887226,0.017467249,0.253968254,1.002717391,0.1640625,6.140625,0.254626417,1
0.18075013,0.035288446,0.181148649,0.169087838,0.190135135,3.196902478,0.822352899,0.21211928,0.182094595,0.172215652,0.01621074,0.242424242,0.279513889,0.15625,0.5390625,0.356884058,1
0.183137591,0.033230323,0.179166667,0.167083333,0.197916667,3.448700399,0.832910432,0.227529712,0.167916667,0.169357307,0.055172414,0.219178082,0.287224265,0.1640625,1.609375,0.081614078,1
0.179578634,0.040894259,0.172140078,0.160428016,0.201011673,2.98611118,0.86858062,0.320940418,0.171595331,0.16200061,0.038461538,0.235294118,0.616030093,0.1640625,6.3984375,0.140180332,1
0.163613717,0.053700625,0.168602151,0.156344086,0.18516129,3.615702412,0.889855437,0.470416918,0.164946237,0.164476848,0.042895442,0.231884058,0.740579044,0.03125,6.96875,0.162929746,1
0.167783897,0.055280281,0.170927022,0.160433925,0.195779093,3.278784594,0.880824892,0.423669211,0.169546351,0.163770334,0.077669903,0.222222222,0.182692308,0.0234375,0.40625,0.094615385,1
0.185294175,0.042459481,0.178214748,0.165174644,0.20465718,3.971078003,0.864874297,0.340182406,0.16771022,0.171082692,0.033333333,0.266666667,0.825246711,0.1640625,6.109375,0.169153169,1
0.138120228,0.071193194,0.166576981,0.057757848,0.186038864,2.432981166,0.920322447,0.513792004,0.166786248,0.159178848,0.023460411,0.275862069,0.793973214,0.0390625,6.2578125,0.188771389,1
0.177722738,0.038923304,0.173653846,0.163221154,0.191153846,3.175014627,0.83479761,0.290493984,0.162211538,0.15566423,0.037383178,0.262295082,0.231026786,0.0390625,0.8515625,0.111926606,1
0.17954194,0.047432889,0.175820896,0.166567164,0.206865672,3.251653989,0.868478888,0.349780151,0.171044776,0.171535326,0.091428571,0.266666667,0.194661458,0.0078125,0.5703125,0.158427635,1
0.171668864,0.04964049,0.177821351,0.160740741,0.196427015,3.358289061,0.877704326,0.438459151,0.181481481,0.159960851,0.017977528,0.262295082,0.198893229,0.0078125,0.546875,0.079503106,1
0.181751694,0.034710325,0.177226754,0.164437194,0.195954323,3.33144767,0.82999189,0.245323046,0.164437194,0.175220155,0.060836502,0.275862069,0.557291667,0.1640625,5.6640625,0.144334975,1
0.189257062,0.034716012,0.190126829,0.17537561,0.202146341,2.69068203,0.843440765,0.250192043,0.183297561,0.174571369,0.032388664,0.222222222,1.364375,0.0859375,6.671875,0.35144079,1
0.179009963,0.036330598,0.176430108,0.164989247,0.187569892,3.358423187,0.829131452,0.260983951,0.180946237,0.162366078,0.036697248,0.275862069,0.949544271,0.15625,5.71875,0.179080542,1
0.184168806,0.037102954,0.1861837,0.16843467,0.198861578,2.746986333,0.840538087,0.268711222,0.190168176,0.17623034,0.06779661,0.23880597,0.184210526,0.0390625,0.203125,0.117521368,1
0.185847199,0.032152169,0.188072289,0.172048193,0.202831325,2.105534624,0.830392189,0.233417967,0.17246988,0.172804389,0.034334764,0.246153846,0.203125,0.1640625,0.2578125,0.143434343,1
0.187073799,0.035343836,0.183430178,0.170834114,0.20809747,2.320216684,0.858266134,0.247360229,0.181593252,0.176296978,0.042105263,0.225352113,0.653356481,0.1640625,6.296875,0.15007635,1
0.174857232,0.039200239,0.169655172,0.15816092,0.196781609,3.199704232,0.860847893,0.317472011,0.16,0.168025757,0.081632653,0.228571429,0.5078125,0.15625,5.34375,0.126108281,1
0.172271176,0.044797114,0.176483516,0.164615385,0.188791209,3.373657202,0.853113107,0.340283222,0.176483516,0.16901759,0.066945607,0.219178082,0.541903409,0.03125,5.96875,0.101334234,1
0.185716982,0.040879052,0.183448276,0.165172414,0.213448276,2.208583433,0.868520809,0.320348685,0.165517241,0.172246567,0.04040404,0.228571429,1.372395833,0.15625,6.375,0.334620098,1
0.180496429,0.035274549,0.176395534,0.166347687,0.191802233,3.48389062,0.84742008,0.246109589,0.169250399,0.168509455,0.016427105,0.271186441,0.98828125,0.15625,6.171875,0.239317223,1
0.180675556,0.036617278,0.1792,0.1648,0.192266667,2.960100303,0.840314199,0.269390493,0.1648,0.164483902,0.033057851,0.275862069,0.676793981,0.1640625,6.625,0.150535196,1
0.188029756,0.034415149,0.190411523,0.171111111,0.204814815,2.082684624,0.850385097,0.234660479,0.203662551,0.170231137,0.016080402,0.228571429,0.685546875,0.1640625,5.6328125,0.133715799,1
0.166078098,0.054301895,0.174378698,0.162159763,0.190532544,3.557991975,0.883530848,0.44219647,0.169615385,0.174670446,0.017148982,0.246153846,0.844618056,0.1640625,6.203125,0.202231018,1
0.179289108,0.033670948,0.176427924,0.165766092,0.192420671,3.058550761,0.836780259,0.227687154,0.172366274,0.175050232,0.037647059,0.262295082,0.810546875,0.15625,6.453125,0.163252002,1
